Transaction,Date,Item
7984,3/11/2017,Scone
7985,3/11/2017,Bread
7986,3/11/2017,Bread
7987,3/11/2017,Coffee
7988,3/11/2017,Coffee
7988,3/11/2017,Cake
7989,3/11/2017,Coffee
7990,3/11/2017,Coffee
7991,3/11/2017,Bread
7991,3/11/2017,Juice
7991,3/11/2017,Muffin
7991,3/11/2017,Cookies
7992,3/11/2017,The Nomad
7992,3/11/2017,NONE
7992,3/11/2017,Duck egg
7992,3/11/2017,Coffee
7992,3/11/2017,Coffee
7992,3/11/2017,Tea
7993,3/11/2017,Coffee
7993,3/11/2017,Muffin
7994,3/11/2017,Hot chocolate
7994,3/11/2017,Coffee
7994,3/11/2017,Scone
7994,3/11/2017,Cake
7995,3/12/2017,Coffee
7995,3/12/2017,Pastry
7996,3/12/2017,Coffee
7996,3/12/2017,Pastry
7997,3/12/2017,Scone
7997,3/12/2017,Bread
7998,3/12/2017,Bread
7999,3/12/2017,Coffee
7999,3/12/2017,Sandwich
7999,3/12/2017,Brownie
8000,3/12/2017,Coffee
8000,3/12/2017,Cake
8001,3/12/2017,Scone
8001,3/12/2017,Coffee
8001,3/12/2017,Coffee
8001,3/12/2017,Spanish Brunch
8002,3/12/2017,Coffee
8002,3/12/2017,Coffee
8003,3/12/2017,Bread
8003,3/12/2017,Coffee
8004,3/12/2017,Coffee
8004,3/12/2017,Spanish Brunch
8005,3/12/2017,Spanish Brunch
8005,3/12/2017,Coffee
8006,3/12/2017,Bread
8007,3/12/2017,Cake
8007,3/12/2017,Muffin
8007,3/12/2017,Vegan Feast
8008,3/12/2017,Bread
8008,3/12/2017,Bread
8008,3/12/2017,Brownie
8009,3/12/2017,Coffee
8010,3/12/2017,Bread
8010,3/12/2017,Coffee
8011,3/12/2017,Coffee
8011,3/12/2017,Coffee
8011,3/12/2017,Bread
8011,3/12/2017,Hot chocolate
8011,3/12/2017,Cake
8011,3/12/2017,Cake
8011,3/12/2017,Vegan mincepie
8011,3/12/2017,Bread
8012,3/12/2017,Tea
8012,3/12/2017,Muffin
8012,3/12/2017,Jammie Dodgers
8013,3/12/2017,Bread
8014,3/12/2017,Tea
8015,3/12/2017,Pastry
8015,3/12/2017,Scone
8015,3/12/2017,Coffee
8015,3/12/2017,Tea
8016,3/12/2017,Coffee
8016,3/12/2017,Pastry
8017,3/12/2017,Baguette
8018,3/12/2017,Cookies
8018,3/12/2017,Coffee
8019,3/12/2017,Coffee
8020,3/12/2017,Coffee
8021,3/12/2017,Bread
8022,3/12/2017,NONE
8022,3/12/2017,Coffee
8022,3/12/2017,Truffles
8022,3/12/2017,Juice
8023,3/12/2017,Coffee
8024,3/12/2017,Coffee
8025,3/12/2017,Smoothies
8025,3/12/2017,NONE
8025,3/12/2017,Spanish Brunch
8026,3/12/2017,Coffee
8026,3/12/2017,Juice
8026,3/12/2017,NONE
8026,3/12/2017,Toast
8026,3/12/2017,Muffin
8027,3/12/2017,Bread
8028,3/12/2017,The Nomad
8028,3/12/2017,Coffee
8029,3/12/2017,Hot chocolate
8029,3/12/2017,NONE
8030,3/12/2017,Bread
8030,3/12/2017,Spanish Brunch
8031,3/12/2017,Tea
8031,3/12/2017,Spanish Brunch
8031,3/12/2017,NONE
8032,3/12/2017,Coffee
8032,3/12/2017,Smoothies
8032,3/12/2017,Cookies
8032,3/12/2017,Medialuna
8032,3/12/2017,Scone
8033,3/12/2017,Half slice Monster 
8033,3/12/2017,Tiffin
8033,3/12/2017,Coffee
8033,3/12/2017,Juice
8034,3/12/2017,Baguette
8035,3/12/2017,Coffee
8035,3/12/2017,Coke
8035,3/12/2017,Tea
8035,3/12/2017,Sandwich
8035,3/12/2017,Spanish Brunch
8036,3/12/2017,Bread
8037,3/12/2017,Hot chocolate
8037,3/12/2017,Coffee
8037,3/12/2017,Cookies
8038,3/12/2017,Soup
8038,3/12/2017,Coffee
8038,3/12/2017,Cake
8039,3/12/2017,Bread
8040,3/12/2017,Coffee
8041,3/12/2017,Bread
8041,3/12/2017,Mineral water
8041,3/12/2017,Drinking chocolate spoons 
8041,3/12/2017,Coffee
8042,3/12/2017,Hot chocolate
8043,3/12/2017,Tea
8043,3/12/2017,Tea
8043,3/12/2017,Cake
8044,3/12/2017,Tea
8044,3/12/2017,Coffee
8044,3/12/2017,Cake
8044,3/12/2017,Jammie Dodgers
8045,3/12/2017,Medialuna
8046,3/12/2017,Scone
8047,3/12/2017,Hot chocolate
8047,3/12/2017,Cake
8048,3/12/2017,Medialuna
8048,3/12/2017,Muffin
8048,3/12/2017,Spanish Brunch
8048,3/12/2017,Chicken Stew
8048,3/12/2017,Coffee
8049,3/12/2017,Farm House
8050,3/12/2017,Coffee
8050,3/12/2017,Cake
8051,3/12/2017,Cake
8051,3/12/2017,Cookies
8051,3/12/2017,Tea
8051,3/12/2017,Coffee
8051,3/12/2017,Sandwich
8051,3/12/2017,Soup
8052,3/12/2017,Coffee
8052,3/12/2017,Cookies
8053,3/12/2017,Bread
8053,3/12/2017,Cake
8054,3/12/2017,Coffee
8054,3/12/2017,Coffee
8054,3/12/2017,Spanish Brunch
8054,3/12/2017,Sandwich
8055,3/12/2017,Coffee
8055,3/12/2017,Cookies
8056,3/12/2017,Bread
8056,3/12/2017,Hot chocolate
8056,3/12/2017,Sandwich
8056,3/12/2017,Chocolates
8057,3/13/2017,Pastry
8057,3/13/2017,Coffee
8058,3/13/2017,Coffee
8058,3/13/2017,Jammie Dodgers
8059,3/13/2017,Coffee
8060,3/13/2017,Cake
8061,3/13/2017,Pastry
8061,3/13/2017,Bread
8061,3/13/2017,Jam
8062,3/13/2017,Bread
8063,3/13/2017,Tea
8064,3/13/2017,Tea
8064,3/13/2017,Coffee
8064,3/13/2017,Spanish Brunch
8065,3/13/2017,Afternoon with the baker
8066,3/13/2017,Bread
8067,3/13/2017,Coffee
8067,3/13/2017,Cookies
8068,3/13/2017,Coffee
8068,3/13/2017,Tea
8068,3/13/2017,Cookies
8068,3/13/2017,Cake
8069,3/13/2017,Coffee
8069,3/13/2017,Coffee
8070,3/13/2017,Coffee
8070,3/13/2017,Coffee
8071,3/13/2017,Coffee
8071,3/13/2017,Coffee
8071,3/13/2017,Muffin
8072,3/13/2017,Bread
8073,3/13/2017,Tea
8074,3/13/2017,Coffee
8074,3/13/2017,Pastry
8074,3/13/2017,Pastry
8075,3/13/2017,Sandwich
8075,3/13/2017,Sandwich
8075,3/13/2017,Tea
8075,3/13/2017,Coffee
8077,3/13/2017,Bread
8078,3/13/2017,Tea
8078,3/13/2017,Cake
8079,3/13/2017,Coffee
8080,3/13/2017,Baguette
8081,3/13/2017,Baguette
8081,3/13/2017,Scone
8082,3/13/2017,Coffee
8083,3/13/2017,Coffee
8083,3/13/2017,Coffee
8083,3/13/2017,Pastry
8083,3/13/2017,Pastry
8084,3/13/2017,Coffee
8084,3/13/2017,Pastry
8085,3/13/2017,Pastry
8086,3/13/2017,Bread
8087,3/13/2017,Pastry
8087,3/13/2017,Pastry
8087,3/13/2017,Coffee
8088,3/13/2017,NONE
8088,3/13/2017,Tea
8088,3/13/2017,Bread
8089,3/13/2017,Baguette
8089,3/13/2017,Coffee
8090,3/13/2017,Bread
8091,3/13/2017,Truffles
8091,3/13/2017,Tea
8091,3/13/2017,Soup
8091,3/13/2017,Salad
8091,3/13/2017,Cookies
8091,3/13/2017,Bread
8092,3/13/2017,NONE
8092,3/13/2017,Soup
8093,3/13/2017,Coffee
8093,3/13/2017,Soup
8093,3/13/2017,Afternoon with the baker
8094,3/13/2017,Coffee
8094,3/13/2017,Afternoon with the baker
8094,3/13/2017,Spanish Brunch
8095,3/13/2017,Sandwich
8096,3/13/2017,Coffee
8097,3/13/2017,Sandwich
8097,3/13/2017,Coffee
8098,3/13/2017,Sandwich
8098,3/13/2017,Coffee
8099,3/13/2017,Coffee
8099,3/13/2017,Sandwich
8100,3/13/2017,Salad
8100,3/13/2017,Tea
8101,3/13/2017,Juice
8101,3/13/2017,NONE
8102,3/13/2017,Sandwich
8103,3/13/2017,Tea
8103,3/13/2017,Coffee
8103,3/13/2017,Hot chocolate
8104,3/13/2017,Coffee
8104,3/13/2017,Coffee
8104,3/13/2017,Soup
8106,3/13/2017,Tea
8106,3/13/2017,Cake
8107,3/13/2017,Cake
8107,3/13/2017,Bread
8108,3/13/2017,Jammie Dodgers
8108,3/13/2017,Cake
8108,3/13/2017,Coffee
8108,3/13/2017,Coffee
8109,3/13/2017,Coffee
8109,3/13/2017,Salad
8110,3/14/2017,Baguette
8111,3/14/2017,Coffee
8111,3/14/2017,Jammie Dodgers
8111,3/14/2017,Pastry
8112,3/14/2017,Coffee
8112,3/14/2017,Cookies
8113,3/14/2017,Coffee
8113,3/14/2017,Pastry
8113,3/14/2017,Farm House
8114,3/14/2017,Bread
8115,3/14/2017,Coffee
8116,3/14/2017,Coffee
8116,3/14/2017,Baguette
8117,3/14/2017,Coffee
8117,3/14/2017,Toast
8117,3/14/2017,Tea
8118,3/14/2017,Pastry
8119,3/14/2017,Bread
8120,3/14/2017,Coffee
8120,3/14/2017,Coffee
8120,3/14/2017,Pastry
8121,3/14/2017,Bread
8121,3/14/2017,Salad
8122,3/14/2017,Bread
8122,3/14/2017,Pastry
8123,3/14/2017,Coffee
8124,3/14/2017,Bread
8124,3/14/2017,Coffee
8124,3/14/2017,NONE
8124,3/14/2017,Toast
8126,3/14/2017,Coffee
8127,3/14/2017,Coffee
8129,3/14/2017,Gift voucher
8129,3/14/2017,Bread
8130,3/14/2017,Pastry
8130,3/14/2017,Bread
8131,3/14/2017,Sandwich
8132,3/14/2017,Mineral water
8133,3/14/2017,Coffee
8133,3/14/2017,Pastry
8134,3/14/2017,Truffles
8134,3/14/2017,Chicken Stew
8135,3/14/2017,Pastry
8136,3/14/2017,Coffee
8136,3/14/2017,Jammie Dodgers
8136,3/14/2017,Sandwich
8137,3/14/2017,Bread
8137,3/14/2017,Cookies
8138,3/14/2017,Tea
8138,3/14/2017,Coffee
8138,3/14/2017,Medialuna
8140,3/14/2017,Chicken Stew
8141,3/14/2017,Coffee
8142,3/14/2017,Tea
8142,3/14/2017,Juice
8142,3/14/2017,Sandwich
8142,3/14/2017,Chicken Stew
8143,3/14/2017,Tea
8143,3/14/2017,Tea
8144,3/14/2017,Bread
8144,3/14/2017,Sandwich
8144,3/14/2017,Cake
8145,3/14/2017,Coffee
8145,3/14/2017,Muffin
8146,3/14/2017,Coffee
8146,3/14/2017,Juice
8146,3/14/2017,Bakewell
8147,3/14/2017,Cake
8147,3/14/2017,Cookies
8147,3/14/2017,Juice
8147,3/14/2017,Cookies
8148,3/14/2017,Soup
8148,3/14/2017,Chicken Stew
8149,3/14/2017,Coffee
8149,3/14/2017,Bakewell
8150,3/14/2017,Juice
8150,3/14/2017,Coffee
8150,3/14/2017,NONE
8151,3/14/2017,Coffee
8151,3/14/2017,Bread
8152,3/14/2017,Tea
8152,3/14/2017,Bread
8153,3/14/2017,Bakewell
8153,3/14/2017,Tea
8154,3/14/2017,Coffee
8154,3/14/2017,Coffee
8154,3/14/2017,Cake
8155,3/14/2017,Coffee
8155,3/14/2017,Coffee
8155,3/14/2017,Bakewell
8156,3/14/2017,Coffee
8156,3/14/2017,Juice
8156,3/14/2017,Cookies
8156,3/14/2017,Cake
8157,3/14/2017,Hot chocolate
8157,3/14/2017,Coffee
8157,3/14/2017,Sandwich
8157,3/14/2017,Cake
8159,3/14/2017,Medialuna
8160,3/14/2017,Bread
8161,3/14/2017,Cake
8161,3/14/2017,Cake
8161,3/14/2017,Cookies
8161,3/14/2017,Jammie Dodgers
8161,3/14/2017,Vegan Feast
8162,3/15/2017,Bread
8163,3/15/2017,Coffee
8164,3/15/2017,Coffee
8165,3/15/2017,Bread
8165,3/15/2017,Baguette
8166,3/15/2017,Bread
8166,3/15/2017,Coffee
8166,3/15/2017,Pastry
8167,3/15/2017,Pastry
8167,3/15/2017,Coffee
8169,3/15/2017,Bread
8170,3/15/2017,Bread
8171,3/15/2017,Cake
8171,3/15/2017,Pastry
8172,3/15/2017,Toast
8173,3/15/2017,Hot chocolate
8174,3/15/2017,Coffee
8175,3/15/2017,Coffee
8175,3/15/2017,Coffee
8175,3/15/2017,Sandwich
8176,3/15/2017,Coffee
8176,3/15/2017,Cookies
8177,3/15/2017,Coffee
8177,3/15/2017,Cake
8178,3/15/2017,Bread
8179,3/15/2017,Bread
8180,3/15/2017,Bread
8180,3/15/2017,Jam
8180,3/15/2017,Christmas common
8181,3/15/2017,Coffee
8181,3/15/2017,Coffee
8182,3/15/2017,Coke
8182,3/15/2017,Salad
8183,3/15/2017,Extra Salami or Feta
8184,3/15/2017,Cookies
8185,3/15/2017,Cake
8186,3/15/2017,Truffles
8186,3/15/2017,Pastry
8187,3/15/2017,Cookies
8187,3/15/2017,Baguette
8188,3/15/2017,Coffee
8189,3/15/2017,Brownie
8190,3/15/2017,Coffee
8190,3/15/2017,Toast
8191,3/15/2017,Tea
8191,3/15/2017,Tea
8191,3/15/2017,Cookies
8191,3/15/2017,Pastry
8192,3/15/2017,Coke
8193,3/15/2017,Brownie
8193,3/15/2017,Coffee
8194,3/15/2017,Coffee
8194,3/15/2017,Cake
8195,3/15/2017,Sandwich
8195,3/15/2017,Truffles
8195,3/15/2017,Cake
8196,3/15/2017,Cake
8196,3/15/2017,Bakewell
8196,3/15/2017,Tea
8196,3/15/2017,Coffee
8197,3/15/2017,Cake
8197,3/15/2017,Pastry
8197,3/15/2017,Hot chocolate
8197,3/15/2017,Coffee
8198,3/15/2017,Brownie
8199,3/15/2017,Coffee
8199,3/15/2017,Scone
8200,3/15/2017,Cake
8200,3/15/2017,Baguette
8201,3/15/2017,Coffee
8201,3/15/2017,Tea
8202,3/15/2017,Coffee
8202,3/15/2017,Bread
8202,3/15/2017,Cake
8202,3/15/2017,Bread
8203,3/15/2017,Bread
8204,3/15/2017,Bread
8205,3/15/2017,Coffee
8205,3/15/2017,Scone
8206,3/15/2017,Bread
8206,3/15/2017,Coffee
8206,3/15/2017,Coffee
8207,3/15/2017,Juice
8207,3/15/2017,Coffee
8207,3/15/2017,Cake
8208,3/15/2017,Coffee
8208,3/15/2017,Brownie
8209,3/16/2017,Baguette
8209,3/16/2017,Cookies
8210,3/16/2017,Medialuna
8210,3/16/2017,Bread
8210,3/16/2017,Bread
8210,3/16/2017,Coffee
8210,3/16/2017,Mineral water
8211,3/16/2017,Coffee
8211,3/16/2017,Cookies
8212,3/16/2017,Coffee
8212,3/16/2017,Bread
8213,3/16/2017,Coffee
8213,3/16/2017,Toast
8214,3/16/2017,Bread
8214,3/16/2017,Pastry
8215,3/16/2017,Bread
8215,3/16/2017,Coffee
8215,3/16/2017,Pastry
8216,3/16/2017,Coffee
8216,3/16/2017,Bread
8216,3/16/2017,Toast
8217,3/16/2017,Coffee
8218,3/16/2017,Farm House
8219,3/16/2017,Bread
8219,3/16/2017,Coffee
8219,3/16/2017,Pastry
8220,3/16/2017,Coffee
8220,3/16/2017,Hot chocolate
8220,3/16/2017,Cookies
8221,3/16/2017,Coffee
8221,3/16/2017,Toast
8221,3/16/2017,Granola
8221,3/16/2017,NONE
8222,3/16/2017,Bread
8222,3/16/2017,Pastry
8223,3/16/2017,Hot chocolate
8223,3/16/2017,Hot chocolate
8223,3/16/2017,Bread
8223,3/16/2017,Brownie
8224,3/16/2017,Bread
8224,3/16/2017,Juice
8224,3/16/2017,Crisps
8225,3/16/2017,Jammie Dodgers
8225,3/16/2017,Medialuna
8225,3/16/2017,Tea
8226,3/16/2017,Bread
8226,3/16/2017,Jammie Dodgers
8227,3/16/2017,Cherry me Dried fruit
8227,3/16/2017,Toast
8227,3/16/2017,NONE
8227,3/16/2017,Extra Salami or Feta
8227,3/16/2017,Hot chocolate
8227,3/16/2017,Coffee
8227,3/16/2017,Cake
8228,3/16/2017,Bread
8229,3/16/2017,Farm House
8230,3/16/2017,Coffee
8230,3/16/2017,Medialuna
8231,3/16/2017,Baguette
8232,3/16/2017,Scandinavian
8233,3/16/2017,Sandwich
8234,3/16/2017,Bread
8235,3/16/2017,Coffee
8235,3/16/2017,Toast
8235,3/16/2017,Tea
8236,3/16/2017,Bread
8237,3/16/2017,Bread
8238,3/16/2017,Tea
8238,3/16/2017,Coffee
8238,3/16/2017,Bread
8239,3/16/2017,Chicken Stew
8239,3/16/2017,Bread
8240,3/16/2017,Soup
8241,3/16/2017,Soup
8241,3/16/2017,Salad
8241,3/16/2017,NONE
8241,3/16/2017,Tea
8241,3/16/2017,Mineral water
8241,3/16/2017,Juice
8242,3/16/2017,Cake
8242,3/16/2017,Truffles
8242,3/16/2017,Chicken Stew
8242,3/16/2017,Sandwich
8243,3/16/2017,Pastry
8244,3/16/2017,Chicken Stew
8244,3/16/2017,Coffee
8245,3/16/2017,Eggs
8245,3/16/2017,Bread
8246,3/16/2017,Coffee
8246,3/16/2017,Coffee
8246,3/16/2017,Soup
8246,3/16/2017,NONE
8247,3/16/2017,Coffee
8247,3/16/2017,Scone
8248,3/16/2017,Coke
8249,3/16/2017,Bread
8249,3/16/2017,Brownie
8250,3/16/2017,Coffee
8250,3/16/2017,Hot chocolate
8250,3/16/2017,Cookies
8251,3/16/2017,Coffee
8251,3/16/2017,Cookies
8252,3/16/2017,Bread
8252,3/16/2017,Cake
8253,3/16/2017,Cake
8253,3/16/2017,Coffee
8253,3/16/2017,Coffee
8253,3/16/2017,Coffee
8254,3/16/2017,Coffee
8255,3/16/2017,Tea
8255,3/16/2017,Bakewell
8255,3/16/2017,Bread
8256,3/16/2017,Smoothies
8256,3/16/2017,Coffee
8256,3/16/2017,Cake
8256,3/16/2017,Bread
8257,3/16/2017,Hot chocolate
8258,3/17/2017,Tea
8258,3/17/2017,Scone
8259,3/17/2017,Baguette
8259,3/17/2017,Cookies
8260,3/17/2017,Coffee
8260,3/17/2017,Bakewell
8261,3/17/2017,Mortimer
8262,3/17/2017,Bread
8263,3/17/2017,Bread
8264,3/17/2017,Coffee
8264,3/17/2017,Pastry
8265,3/17/2017,Coffee
8266,3/17/2017,Bread
8266,3/17/2017,Pastry
8267,3/17/2017,Bread
8268,3/17/2017,Coffee
8268,3/17/2017,NONE
8269,3/17/2017,Baguette
8270,3/17/2017,Coffee
8270,3/17/2017,Bread
8270,3/17/2017,Bread
8271,3/17/2017,Coffee
8271,3/17/2017,Coffee
8271,3/17/2017,Toast
8272,3/17/2017,Cake
8272,3/17/2017,Bread
8273,3/17/2017,Coffee
8274,3/17/2017,Coffee
8275,3/17/2017,Coffee
8275,3/17/2017,Coffee
8275,3/17/2017,Juice
8275,3/17/2017,Cake
8275,3/17/2017,Cookies
8276,3/17/2017,Baguette
8277,3/17/2017,Tea
8277,3/17/2017,Cake
8278,3/17/2017,Pastry
8278,3/17/2017,Coffee
8279,3/17/2017,Tea
8280,3/17/2017,Tea
8281,3/17/2017,Coffee
8281,3/17/2017,Pastry
8282,3/17/2017,Bread
8283,3/17/2017,Scandinavian
8284,3/17/2017,Cake
8284,3/17/2017,Tiffin
8284,3/17/2017,Coffee
8284,3/17/2017,Coffee
8285,3/17/2017,Tea
8285,3/17/2017,Hot chocolate
8285,3/17/2017,Pastry
8285,3/17/2017,Cake
8286,3/17/2017,Brownie
8286,3/17/2017,Bread
8287,3/17/2017,Bread
8288,3/17/2017,Coffee
8290,3/17/2017,Toast
8290,3/17/2017,Coffee
8291,3/17/2017,Tea
8291,3/17/2017,Toast
8292,3/17/2017,Coffee
8292,3/17/2017,Coffee
8292,3/17/2017,Sandwich
8292,3/17/2017,Pastry
8296,3/17/2017,Coffee
8298,3/17/2017,Bread
8299,3/17/2017,Coffee
8300,3/17/2017,Tiffin
8302,3/17/2017,Coffee
8303,3/17/2017,Cake
8303,3/17/2017,Cake
8303,3/17/2017,Brownie
8304,3/17/2017,Half slice Monster 
8305,3/17/2017,Coffee
8305,3/17/2017,Coffee
8305,3/17/2017,Mineral water
8306,3/17/2017,Bread
8306,3/17/2017,Coffee
8306,3/17/2017,Cookies
8306,3/17/2017,Brownie
8307,3/17/2017,Coffee
8307,3/17/2017,Soup
8307,3/17/2017,Sandwich
8308,3/17/2017,Coffee
8308,3/17/2017,Coffee granules 
8308,3/17/2017,Extra Salami or Feta
8308,3/17/2017,Salad
8310,3/17/2017,Salad
8310,3/17/2017,Coffee
8310,3/17/2017,Coffee
8311,3/17/2017,Coffee
8311,3/17/2017,Coffee
8311,3/17/2017,Cake
8311,3/17/2017,Salad
8312,3/17/2017,Cake
8312,3/17/2017,Cookies
8313,3/17/2017,Coffee
8313,3/17/2017,Coffee
8313,3/17/2017,Cookies
8314,3/17/2017,Scone
8314,3/17/2017,Coffee
8315,3/17/2017,Coffee
8315,3/17/2017,Coffee
8315,3/17/2017,NONE
8315,3/17/2017,Salad
8316,3/17/2017,Coke
8317,3/17/2017,Coffee
8317,3/17/2017,Cake
8317,3/17/2017,Cake
8318,3/17/2017,Hot chocolate
8318,3/17/2017,Coffee
8318,3/17/2017,Tiffin
8319,3/17/2017,Hot chocolate
8319,3/17/2017,Coffee
8319,3/17/2017,Scone
8320,3/17/2017,Bread
8321,3/17/2017,Hot chocolate
8321,3/17/2017,Hot chocolate
8321,3/17/2017,Coffee
8322,3/17/2017,Tiffin
8323,3/18/2017,Coffee
8323,3/18/2017,Sandwich
8323,3/18/2017,Sandwich
8324,3/18/2017,Hot chocolate
8324,3/18/2017,Coffee
8324,3/18/2017,Pastry
8325,3/18/2017,Coffee
8325,3/18/2017,Medialuna
8326,3/18/2017,Coffee
8326,3/18/2017,Pastry
8327,3/18/2017,Coffee
8327,3/18/2017,Coffee
8327,3/18/2017,Medialuna
8327,3/18/2017,Cookies
8328,3/18/2017,Bread
8328,3/18/2017,Bread
8328,3/18/2017,Bread
8328,3/18/2017,Pastry
8329,3/18/2017,Coffee
8330,3/18/2017,Bread
8330,3/18/2017,Baguette
8331,3/18/2017,NONE
8331,3/18/2017,Toast
8331,3/18/2017,Coffee
8332,3/18/2017,Farm House
8332,3/18/2017,Cake
8333,3/18/2017,Pastry
8333,3/18/2017,Bread
8333,3/18/2017,NONE
8334,3/18/2017,Coffee
8335,3/18/2017,Coffee
8335,3/18/2017,Cookies
8336,3/18/2017,Bread
8336,3/18/2017,Bread
8337,3/18/2017,Coffee
8337,3/18/2017,Pastry
8337,3/18/2017,Medialuna
8338,3/18/2017,Cake
8338,3/18/2017,Scone
8338,3/18/2017,Scandinavian
8339,3/18/2017,Coffee
8340,3/18/2017,Coffee
8341,3/18/2017,Coffee
8342,3/18/2017,Afternoon with the baker
8343,3/18/2017,NONE
8343,3/18/2017,Coffee
8343,3/18/2017,Duck egg
8344,3/18/2017,Bread
8345,3/18/2017,Tea
8345,3/18/2017,NONE
8346,3/18/2017,Toast
8346,3/18/2017,Coffee
8347,3/18/2017,Bread
8348,3/18/2017,Coffee
8348,3/18/2017,Toast
8349,3/18/2017,Bread
8349,3/18/2017,Truffles
8350,3/18/2017,Juice
8350,3/18/2017,Coffee
8350,3/18/2017,Bread
8350,3/18/2017,Toast
8351,3/18/2017,Coffee
8352,3/18/2017,Tea
8352,3/18/2017,NONE
8353,3/18/2017,Coffee
8353,3/18/2017,Tiffin
8353,3/18/2017,Scone
8353,3/18/2017,Bread
8354,3/18/2017,Coffee
8354,3/18/2017,Brownie
8355,3/18/2017,Jam
8356,3/18/2017,Mineral water
8356,3/18/2017,Scone
8357,3/18/2017,Mineral water
8358,3/18/2017,Coffee
8358,3/18/2017,Hot chocolate
8358,3/18/2017,Bread
8358,3/18/2017,Scone
8359,3/18/2017,Bread
8360,3/18/2017,Coffee
8360,3/18/2017,Salad
8360,3/18/2017,Sandwich
8361,3/18/2017,Bread
8362,3/18/2017,Coffee
8362,3/18/2017,Coffee
8363,3/18/2017,Coffee
8363,3/18/2017,Coffee
8363,3/18/2017,Scone
8363,3/18/2017,Tiffin
8364,3/18/2017,Coffee
8364,3/18/2017,NONE
8365,3/18/2017,NONE
8365,3/18/2017,Tea
8365,3/18/2017,Coffee
8365,3/18/2017,Coffee
8366,3/18/2017,Soup
8366,3/18/2017,Mineral water
8366,3/18/2017,Brownie
8367,3/18/2017,NONE
8367,3/18/2017,Mineral water
8368,3/18/2017,Bread
8368,3/18/2017,Scone
8368,3/18/2017,Cookies
8368,3/18/2017,Soup
8369,3/18/2017,Spanish Brunch
8369,3/18/2017,The Nomad
8369,3/18/2017,Coffee
8370,3/18/2017,Bread
8371,3/18/2017,Sandwich
8371,3/18/2017,NONE
8371,3/18/2017,Coffee
8371,3/18/2017,Tiffin
8371,3/18/2017,Cake
8372,3/18/2017,Coffee
8372,3/18/2017,Cookies
8373,3/18/2017,Tiffin
8374,3/18/2017,Sandwich
8374,3/18/2017,Salad
8374,3/18/2017,Bread
8374,3/18/2017,Juice
8375,3/18/2017,Sandwich
8375,3/18/2017,Tea
8375,3/18/2017,Cake
8375,3/18/2017,Coffee
8376,3/18/2017,Bread
8377,3/18/2017,Bread
8377,3/18/2017,Jam
8378,3/18/2017,Bread
8378,3/18/2017,The Nomad
8378,3/18/2017,Jam
8379,3/18/2017,Bread
8380,3/18/2017,Coffee
8380,3/18/2017,Hot chocolate
8380,3/18/2017,Brownie
8380,3/18/2017,Bread
8381,3/18/2017,Bread
8382,3/18/2017,Coffee
8382,3/18/2017,Tea
8382,3/18/2017,Spanish Brunch
8383,3/18/2017,Fudge
8383,3/18/2017,Baguette
8384,3/18/2017,Sandwich
8385,3/18/2017,Bread
8386,3/18/2017,Sandwich
8387,3/18/2017,Scandinavian
8388,3/18/2017,Tea
8388,3/18/2017,Scone
8389,3/18/2017,Tea
8389,3/18/2017,Tiffin
8389,3/18/2017,Brownie
8390,3/18/2017,Scone
8390,3/18/2017,Bread
8391,3/18/2017,Coffee
8391,3/18/2017,Coffee
8391,3/18/2017,Cake
8391,3/18/2017,Scone
8392,3/18/2017,Bread
8393,3/18/2017,Cake
8393,3/18/2017,Coffee
8394,3/18/2017,Cake
8394,3/18/2017,Cake
8394,3/18/2017,Bread
8394,3/18/2017,Tea
8395,3/18/2017,Coffee
8395,3/18/2017,Tea
8396,3/18/2017,Scone
8397,3/18/2017,Hot chocolate
8397,3/18/2017,Coffee
8397,3/18/2017,Cake
8398,3/18/2017,Half slice Monster 
8399,3/18/2017,Tea
8399,3/18/2017,Chicken Stew
8400,3/18/2017,Tea
8400,3/18/2017,Cookies
8400,3/18/2017,Cake
8401,3/18/2017,Coffee
8401,3/18/2017,Tea
8401,3/18/2017,Cake
8402,3/18/2017,Coffee
8402,3/18/2017,Smoothies
8402,3/18/2017,Soup
8402,3/18/2017,Sandwich
8402,3/18/2017,Cake
8403,3/18/2017,Coffee
8403,3/18/2017,Coke
8403,3/18/2017,Salad
8404,3/19/2017,Coffee
8405,3/19/2017,Coffee
8406,3/19/2017,Coffee
8406,3/19/2017,Tiffin
8407,3/19/2017,NONE
8407,3/19/2017,Spanish Brunch
8407,3/19/2017,Scone
8407,3/19/2017,Coffee
8407,3/19/2017,Bread
8408,3/19/2017,Coffee
8408,3/19/2017,Medialuna
8409,3/19/2017,Bread
8410,3/19/2017,Tea
8411,3/19/2017,Bread
8412,3/19/2017,Coffee
8412,3/19/2017,Coffee
8412,3/19/2017,Cake
8413,3/19/2017,Tea
8414,3/19/2017,Coffee
8414,3/19/2017,Coffee
8414,3/19/2017,Medialuna
8414,3/19/2017,Tiffin
8415,3/19/2017,Coffee
8415,3/19/2017,Bread
8415,3/19/2017,Bread
8416,3/19/2017,Bread
8416,3/19/2017,Medialuna
8417,3/19/2017,Coffee
8418,3/19/2017,Tea
8418,3/19/2017,Tea
8418,3/19/2017,Scone
8419,3/19/2017,Hot chocolate
8419,3/19/2017,Tea
8419,3/19/2017,Bread
8419,3/19/2017,Cake
8420,3/19/2017,Bread
